Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_1of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_2of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_3of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_4of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_5of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_6of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_7of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_8of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_9of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_10of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_11of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_12of12,ImageNumber,ObjectNumber,subject,label,peak,slope
-0.7434844317030181,-0.2885381056342189,-0.15856829266392888,-0.3000759403474491,-0.10144563959736007,0.3539460395631845,0.5408101864254761,-1.028869123125298,-0.7130812189370543,0.04862090649701968,0.3620515013945574,-0.3680753794233193,4,2,100,SZ,8.0,0.12916053525534768
0.5911815876247908,0.6647397747833744,1.0289454107327716,1.9089844010459243,1.411203333318387,0.25216546079206015,-0.1295456319231232,-0.604445928533982,-0.9705457461741583,-1.0007319321386214,0.6903494315039075,0.7512176604543092,4,3,100,SZ,8.0,0.6295700840837155
-1.650199344559435,-1.3857823146088764,-1.2971870826818204,-0.9493888803578437,0.9679643804627187,0.59555983071651,0.37033775544354025,1.4832078127213217,1.593794751169261,1.252605947540488,0.4431285488289276,0.6747075997823,4,4,100,SZ,8.0,-0.3298289517780757
-0.9436752533840016,-0.12077308983586091,-0.16738251225325346,-0.13994260732323238,-0.10985336659012059,-0.03448885388837678,-0.4924372939483526,0.3023128542846479,0.7671190949642638,-0.8060377501426302,-1.9338258359055038,-1.4874030746382207,4,5,100,SZ,8.0,-0.6253045522597475
-1.1809212479126465,2.469009505005868,1.421801040585319,0.44816903290387256,4.90863381796885,1.444518448637087,-1.0305845950394,1.635971842584373,0.6069521743261215,0.38739627261558274,0.2927320503508616,0.04552190171483423,5,3,100,SZ,4.0,-0.42283949399162246
-0.32987648012800225,0.8608916785949584,1.3612852354200007,-0.17249690691498085,-0.40907281764676634,0.7036307041745714,0.5755719565595392,1.1403118707541018,1.2381138629657997,2.0369057487964075,-0.2542122126427044,0.13955797639456044,5,6,100,SZ,8.0,-0.5534170244645887
-0.5641986578800858,-1.0344097499776812,0.7786036282863319,-0.19593025861497193,0.2630176625698054,0.3363762505999009,-0.6433683240619908,-0.35294727214663124,-0.852112118412452,-1.0128840142626456,-0.6218441536115977,-0.5743546321835977,5,7,100,SZ,9.0,0.17966537311774122
0.45832271811796377,1.4723865789724049,-0.29501657714185625,-0.9692853385289932,-0.8051204787602524,-1.0588408477777942,-0.9122141253176667,-0.49639704247534217,0.7300233836242248,0.1695405816370631,-0.2574982452325977,-0.44656177981916123,5,8,100,SZ,4.0,0.08033108537378061
-0.14506379095036454,-0.607650796042497,-0.6657879112514132,-0.018970133545595146,0.11250557332380036,-0.28811757847198755,-0.7545971300296249,-0.3266881109612803,-1.0125194946600184,-1.0794214191982279,-0.1155919459142353,-0.2550557817824609,5,9,100,SZ,8.0,0.2268718047974707
0.6897279109626571,1.6619175933586108,1.9044296977968225,3.037190190311935,2.060253722597941,2.041186159822488,1.3384493631863466,0.06461005040754539,0.2802452422932208,-0.8882136053803631,-0.9773360461098625,-1.0582025508663877,6,3,100,SZ,3.0,-0.4406034172931531
-0.5127290877743411,-0.8692289598976723,0.25990037475548355,-0.010224143839922383,-0.6517836204899173,-0.19239697584947044,-0.3743448767768933,0.09713269834140026,0.1851567493886287,0.9419351502879857,0.32907880844839027,-0.4105736440443219,6,4,100,SZ,9.0,-0.5590676927134075
